False Positive Rate,True Positive Rate,Model
0.8043478260869565,0.7884615384615384,XGBoost
0.8043478260869565,0.8269230769230769,XGBoost
0.8152173913043478,0.8269230769230769,XGBoost
0.8152173913043478,0.8653846153846154,XGBoost
0.8369565217391305,0.8653846153846154,XGBoost
0.8369565217391305,0.8846153846153846,XGBoost
0.8695652173913043,0.8846153846153846,XGBoost
0.8695652173913043,0.9230769230769231,XGBoost
0.9891304347826086,0.9230769230769231,XGBoost
0.9891304347826086,0.9615384615384616,XGBoost
1.0,0.9615384615384616,XGBoost
1.0,1.0,XGBoost
