Precision,Recall,Model
0.39325842696629215,0.6730769230769231,SVM
0.3977272727272727,0.6730769230769231,SVM
0.40229885057471265,0.6730769230769231,SVM
0.4069767441860465,0.6730769230769231,SVM
0.4,0.6538461538461539,SVM
0.40476190476190477,0.6538461538461539,SVM
0.40963855421686746,0.6538461538461539,SVM
0.4146341463414634,0.6538461538461539,SVM
0.41975308641975306,0.6538461538461539,SVM
0.425,0.6538461538461539,SVM
0.43037974683544306,0.6538461538461539,SVM
0.4230769230769231,0.6346153846153846,SVM
0.42857142857142855,0.6346153846153846,SVM
0.4342105263157895,0.6346153846153846,SVM
0.4266666666666667,0.6153846153846154,SVM
0.43243243243243246,0.6153846153846154,SVM
0.4383561643835616,0.6153846153846154,SVM
0.4444444444444444,0.6153846153846154,SVM
0.4507042253521127,0.6153846153846154,SVM
0.45714285714285713,0.6153846153846154,SVM
0.463768115942029,0.6153846153846154,SVM
0.47058823529411764,0.6153846153846154,SVM
0.47761194029850745,0.6153846153846154,SVM
0.48484848484848486,0.6153846153846154,SVM
0.49230769230769234,0.6153846153846154,SVM
0.484375,0.5961538461538461,SVM
0.49206349206349204,0.5961538461538461,SVM
0.5,0.5961538461538461,SVM
0.4918032786885246,0.5769230769230769,SVM
0.5,0.5769230769230769,SVM
0.4915254237288136,0.5576923076923077,SVM
0.4827586206896552,0.5384615384615384,SVM
0.49122807017543857,0.5384615384615384,SVM
0.5,0.5384615384615384,SVM
0.509090909090909,0.5384615384615384,SVM
0.5185185185185185,0.5384615384615384,SVM
0.5094339622641509,0.5192307692307693,SVM
0.5192307692307693,0.5192307692307693,SVM
0.5098039215686274,0.5,SVM
0.52,0.5,SVM
0.5306122448979592,0.5,SVM
0.5208333333333334,0.4807692307692308,SVM
0.5106382978723404,0.46153846153846156,SVM
0.5217391304347826,0.46153846153846156,SVM
0.5333333333333333,0.46153846153846156,SVM
0.5227272727272727,0.4423076923076923,SVM
0.5348837209302325,0.4423076923076923,SVM
0.5238095238095238,0.4230769230769231,SVM
0.5121951219512195,0.40384615384615385,SVM
0.525,0.40384615384615385,SVM
0.5384615384615384,0.40384615384615385,SVM
0.5263157894736842,0.38461538461538464,SVM
0.5135135135135135,0.36538461538461536,SVM
0.5,0.34615384615384615,SVM
0.5142857142857142,0.34615384615384615,SVM
0.5294117647058824,0.34615384615384615,SVM
0.5454545454545454,0.34615384615384615,SVM
0.5625,0.34615384615384615,SVM
0.5483870967741935,0.3269230769230769,SVM
0.5666666666666667,0.3269230769230769,SVM
0.5862068965517241,0.3269230769230769,SVM
0.6071428571428571,0.3269230769230769,SVM
0.5925925925925926,0.3076923076923077,SVM
0.5769230769230769,0.28846153846153844,SVM
0.6,0.28846153846153844,SVM
0.5833333333333334,0.2692307692307692,SVM
0.5652173913043478,0.25,SVM
0.5909090909090909,0.25,SVM
0.5714285714285714,0.23076923076923078,SVM
0.6,0.23076923076923078,SVM
0.5789473684210527,0.21153846153846154,SVM
0.5555555555555556,0.19230769230769232,SVM
0.5882352941176471,0.19230769230769232,SVM
0.5625,0.17307692307692307,SVM
0.6,0.17307692307692307,SVM
0.6428571428571429,0.17307692307692307,SVM
0.6923076923076923,0.17307692307692307,SVM
0.6666666666666666,0.15384615384615385,SVM
0.6363636363636364,0.1346153846153846,SVM
0.6,0.11538461538461539,SVM
0.5555555555555556,0.09615384615384616,SVM
0.5,0.07692307692307693,SVM
0.5714285714285714,0.07692307692307693,SVM
0.5,0.057692307692307696,SVM
0.4,0.038461538461538464,SVM
0.5,0.038461538461538464,SVM
0.6666666666666666,0.038461538461538464,SVM
0.5,0.019230769230769232,SVM
0.0,0.0,SVM
1.0,0.0,SVM
0.3611111111111111,1.0,KNN
0.36363636363636365,1.0,KNN
0.36619718309859156,1.0,KNN
0.36879432624113473,1.0,KNN
0.37142857142857144,1.0,KNN
0.3669064748201439,0.9807692307692307,KNN
0.3695652173913043,0.9807692307692307,KNN
0.36496350364963503,0.9615384615384616,KNN
0.36764705882352944,0.9615384615384616,KNN
0.362962962962963,0.9423076923076923,KNN
0.3656716417910448,0.9423076923076923,KNN
0.3684210526315789,0.9423076923076923,KNN
0.3712121212121212,0.9423076923076923,KNN
0.37404580152671757,0.9423076923076923,KNN
0.3769230769230769,0.9423076923076923,KNN
0.3798449612403101,0.9423076923076923,KNN
0.3828125,0.9423076923076923,KNN
0.3858267716535433,0.9423076923076923,KNN
0.3888888888888889,0.9423076923076923,KNN
0.392,0.9423076923076923,KNN
0.3951612903225806,0.9423076923076923,KNN
0.3902439024390244,0.9230769230769231,KNN
0.39344262295081966,0.9230769230769231,KNN
0.3884297520661157,0.9038461538461539,KNN
0.38333333333333336,0.8846153846153846,KNN
0.3865546218487395,0.8846153846153846,KNN
0.3898305084745763,0.8846153846153846,KNN
0.39316239316239315,0.8846153846153846,KNN
0.39655172413793105,0.8846153846153846,KNN
0.4,0.8846153846153846,KNN
0.39473684210526316,0.8653846153846154,KNN
0.3893805309734513,0.8461538461538461,KNN
0.39285714285714285,0.8461538461538461,KNN
0.3963963963963964,0.8461538461538461,KNN
0.39090909090909093,0.8269230769230769,KNN
0.3853211009174312,0.8076923076923077,KNN
0.37962962962962965,0.7884615384615384,KNN
0.37383177570093457,0.7692307692307693,KNN
0.37735849056603776,0.7692307692307693,KNN
0.38095238095238093,0.7692307692307693,KNN
0.38461538461538464,0.7692307692307693,KNN
0.3883495145631068,0.7692307692307693,KNN
0.38235294117647056,0.75,KNN
0.38613861386138615,0.75,KNN
0.39,0.75,KNN
0.3939393939393939,0.75,KNN
0.3877551020408163,0.7307692307692307,KNN
0.3917525773195876,0.7307692307692307,KNN
0.3854166666666667,0.7115384615384616,KNN
0.3894736842105263,0.7115384615384616,KNN
0.39361702127659576,0.7115384615384616,KNN
0.3870967741935484,0.6923076923076923,KNN
0.3804347826086957,0.6730769230769231,KNN
0.38461538461538464,0.6730769230769231,KNN
0.3888888888888889,0.6730769230769231,KNN
0.39325842696629215,0.6730769230769231,KNN
0.38636363636363635,0.6538461538461539,KNN
0.3793103448275862,0.6346153846153846,KNN
0.38372093023255816,0.6346153846153846,KNN
0.38823529411764707,0.6346153846153846,KNN
0.39285714285714285,0.6346153846153846,KNN
0.3855421686746988,0.6153846153846154,KNN
0.3780487804878049,0.5961538461538461,KNN
0.38271604938271603,0.5961538461538461,KNN
0.3875,0.5961538461538461,KNN
0.379746835443038,0.5769230769230769,KNN
0.38461538461538464,0.5769230769230769,KNN
0.38961038961038963,0.5769230769230769,KNN
0.39473684210526316,0.5769230769230769,KNN
0.4,0.5769230769230769,KNN
0.40540540540540543,0.5769230769230769,KNN
0.410958904109589,0.5769230769230769,KNN
0.4027777777777778,0.5576923076923077,KNN
0.4084507042253521,0.5576923076923077,KNN
0.4142857142857143,0.5576923076923077,KNN
0.42028985507246375,0.5576923076923077,KNN
0.4117647058823529,0.5384615384615384,KNN
0.417910447761194,0.5384615384615384,KNN
0.4090909090909091,0.5192307692307693,KNN
0.4,0.5,KNN
0.390625,0.4807692307692308,KNN
0.3968253968253968,0.4807692307692308,KNN
0.3870967741935484,0.46153846153846156,KNN
0.3770491803278688,0.4423076923076923,KNN
0.38333333333333336,0.4423076923076923,KNN
0.3898305084745763,0.4423076923076923,KNN
0.39655172413793105,0.4423076923076923,KNN
0.40350877192982454,0.4423076923076923,KNN
0.4107142857142857,0.4423076923076923,KNN
0.4,0.4230769230769231,KNN
0.4074074074074074,0.4230769230769231,KNN
0.39622641509433965,0.40384615384615385,KNN
0.40384615384615385,0.40384615384615385,KNN
0.39215686274509803,0.38461538461538464,KNN
0.4,0.38461538461538464,KNN
0.40816326530612246,0.38461538461538464,KNN
0.4166666666666667,0.38461538461538464,KNN
0.425531914893617,0.38461538461538464,KNN
0.43478260869565216,0.38461538461538464,KNN
0.4444444444444444,0.38461538461538464,KNN
0.4318181818181818,0.36538461538461536,KNN
0.4418604651162791,0.36538461538461536,KNN
0.4523809523809524,0.36538461538461536,KNN
0.4634146341463415,0.36538461538461536,KNN
0.475,0.36538461538461536,KNN
0.46153846153846156,0.34615384615384615,KNN
0.47368421052631576,0.34615384615384615,KNN
0.4594594594594595,0.3269230769230769,KNN
