False Positive Rate,True Positive Rate,Model
0.0,0.0,Elastic Net
0.0,0.019230769230769232,Elastic Net
0.0,0.038461538461538464,Elastic Net
0.021739130434782608,0.038461538461538464,Elastic Net
0.021739130434782608,0.15384615384615385,Elastic Net
0.06521739130434782,0.15384615384615385,Elastic Net
0.06521739130434782,0.19230769230769232,Elastic Net
0.07608695652173914,0.19230769230769232,Elastic Net
0.07608695652173914,0.21153846153846154,Elastic Net
0.11956521739130435,0.21153846153846154,Elastic Net
0.11956521739130435,0.23076923076923078,Elastic Net
0.13043478260869565,0.23076923076923078,Elastic Net
0.13043478260869565,0.2692307692307692,Elastic Net
0.14130434782608695,0.2692307692307692,Elastic Net
0.14130434782608695,0.28846153846153844,Elastic Net
0.22826086956521738,0.28846153846153844,Elastic Net
0.22826086956521738,0.3076923076923077,Elastic Net
0.2391304347826087,0.3076923076923077,Elastic Net
0.2391304347826087,0.3269230769230769,Elastic Net
0.25,0.3269230769230769,Elastic Net
0.25,0.34615384615384615,Elastic Net
0.2717391304347826,0.34615384615384615,Elastic Net
0.2717391304347826,0.40384615384615385,Elastic Net
0.32608695652173914,0.40384615384615385,Elastic Net
0.32608695652173914,0.4230769230769231,Elastic Net
0.33695652173913043,0.4230769230769231,Elastic Net
0.33695652173913043,0.4423076923076923,Elastic Net
0.40217391304347827,0.4423076923076923,Elastic Net
0.40217391304347827,0.5,Elastic Net
0.41304347826086957,0.5,Elastic Net
0.41304347826086957,0.5192307692307693,Elastic Net
0.44565217391304346,0.5192307692307693,Elastic Net
0.44565217391304346,0.5384615384615384,Elastic Net
0.45652173913043476,0.5384615384615384,Elastic Net
0.45652173913043476,0.5576923076923077,Elastic Net
0.5543478260869565,0.5576923076923077,Elastic Net
0.5543478260869565,0.5961538461538461,Elastic Net
0.5760869565217391,0.5961538461538461,Elastic Net
0.5760869565217391,0.6153846153846154,Elastic Net
0.5869565217391305,0.6153846153846154,Elastic Net
0.5869565217391305,0.6346153846153846,Elastic Net
0.6195652173913043,0.6346153846153846,Elastic Net
0.6195652173913043,0.6923076923076923,Elastic Net
0.6304347826086957,0.6923076923076923,Elastic Net
0.6304347826086957,0.75,Elastic Net
0.6521739130434783,0.75,Elastic Net
0.6521739130434783,0.7884615384615384,Elastic Net
0.6847826086956522,0.7884615384615384,Elastic Net
0.6847826086956522,0.8076923076923077,Elastic Net
0.6956521739130435,0.8076923076923077,Elastic Net
0.6956521739130435,0.8269230769230769,Elastic Net
0.717391304347826,0.8269230769230769,Elastic Net
0.717391304347826,0.8461538461538461,Elastic Net
0.7608695652173914,0.8461538461538461,Elastic Net
0.7608695652173914,0.8846153846153846,Elastic Net
0.782608695652174,0.8846153846153846,Elastic Net
0.782608695652174,0.9038461538461539,Elastic Net
0.8152173913043478,0.9038461538461539,Elastic Net
0.8152173913043478,0.9230769230769231,Elastic Net
0.8260869565217391,0.9230769230769231,Elastic Net
0.8260869565217391,0.9423076923076923,Elastic Net
0.8369565217391305,0.9423076923076923,Elastic Net
0.8369565217391305,0.9615384615384616,Elastic Net
0.9021739130434783,0.9615384615384616,Elastic Net
0.9021739130434783,0.9807692307692307,Elastic Net
0.967391304347826,0.9807692307692307,Elastic Net
0.967391304347826,1.0,Elastic Net
1.0,1.0,Elastic Net
0.0,0.0,SVM
0.0,0.019230769230769232,SVM
0.021739130434782608,0.019230769230769232,SVM
0.021739130434782608,0.15384615384615385,SVM
0.05434782608695652,0.15384615384615385,SVM
0.05434782608695652,0.17307692307692307,SVM
0.06521739130434782,0.17307692307692307,SVM
0.06521739130434782,0.21153846153846154,SVM
0.07608695652173914,0.21153846153846154,SVM
0.07608695652173914,0.23076923076923078,SVM
0.10869565217391304,0.23076923076923078,SVM
0.10869565217391304,0.25,SVM
0.11956521739130435,0.25,SVM
0.11956521739130435,0.2692307692307692,SVM
0.21739130434782608,0.2692307692307692,SVM
0.21739130434782608,0.3269230769230769,SVM
0.2608695652173913,0.3269230769230769,SVM
0.2608695652173913,0.34615384615384615,SVM
0.391304347826087,0.34615384615384615,SVM
0.391304347826087,0.46153846153846156,SVM
0.41304347826086957,0.46153846153846156,SVM
0.41304347826086957,0.4807692307692308,SVM
0.44565217391304346,0.4807692307692308,SVM
0.44565217391304346,0.5384615384615384,SVM
0.5217391304347826,0.5384615384615384,SVM
0.5217391304347826,0.5576923076923077,SVM
0.532608695652174,0.5576923076923077,SVM
0.532608695652174,0.5961538461538461,SVM
0.5652173913043478,0.5961538461538461,SVM
0.5652173913043478,0.6346153846153846,SVM
0.5760869565217391,0.6346153846153846,SVM
0.5760869565217391,0.6538461538461539,SVM
0.5978260869565217,0.6538461538461539,SVM
0.5978260869565217,0.6730769230769231,SVM
0.6413043478260869,0.6730769230769231,SVM
0.6413043478260869,0.75,SVM
0.6739130434782609,0.75,SVM
0.6739130434782609,0.8076923076923077,SVM
0.6847826086956522,0.8076923076923077,SVM
0.6847826086956522,0.8269230769230769,SVM
0.6956521739130435,0.8269230769230769,SVM
0.6956521739130435,0.8461538461538461,SVM
0.7391304347826086,0.8461538461538461,SVM
0.7391304347826086,0.8653846153846154,SVM
0.7717391304347826,0.8653846153846154,SVM
0.7717391304347826,0.8846153846153846,SVM
0.8586956521739131,0.8846153846153846,SVM
0.8586956521739131,0.9038461538461539,SVM
0.8913043478260869,0.9038461538461539,SVM
0.8913043478260869,0.9230769230769231,SVM
0.9130434782608695,0.9230769230769231,SVM
0.9130434782608695,0.9423076923076923,SVM
0.9239130434782609,0.9423076923076923,SVM
0.9239130434782609,0.9807692307692307,SVM
1.0,0.9807692307692307,SVM
1.0,1.0,SVM
0.0,0.0,Random Forest
0.0,0.019230769230769232,Random Forest
0.0,0.07692307692307693,Random Forest
0.043478260869565216,0.07692307692307693,Random Forest
0.043478260869565216,0.09615384615384616,Random Forest
0.05434782608695652,0.09615384615384616,Random Forest
0.05434782608695652,0.15384615384615385,Random Forest
0.06521739130434782,0.15384615384615385,Random Forest
0.06521739130434782,0.17307692307692307,Random Forest
0.07608695652173914,0.17307692307692307,Random Forest
0.07608695652173914,0.19230769230769232,Random Forest
0.09782608695652174,0.19230769230769232,Random Forest
0.09782608695652174,0.23076923076923078,Random Forest
0.17391304347826086,0.23076923076923078,Random Forest
0.17391304347826086,0.25,Random Forest
0.25,0.25,Random Forest
0.25,0.2692307692307692,Random Forest
0.2608695652173913,0.2692307692307692,Random Forest
0.2608695652173913,0.3076923076923077,Random Forest
0.2826086956521739,0.3076923076923077,Random Forest
0.2826086956521739,0.3269230769230769,Random Forest
0.30434782608695654,0.3269230769230769,Random Forest
0.30434782608695654,0.34615384615384615,Random Forest
0.32608695652173914,0.34615384615384615,Random Forest
0.34782608695652173,0.34615384615384615,Random Forest
0.34782608695652173,0.36538461538461536,Random Forest
0.358695652173913,0.36538461538461536,Random Forest
0.358695652173913,0.38461538461538464,Random Forest
0.40217391304347827,0.38461538461538464,Random Forest
0.40217391304347827,0.40384615384615385,Random Forest
0.42391304347826086,0.40384615384615385,Random Forest
0.42391304347826086,0.4230769230769231,Random Forest
0.4891304347826087,0.4230769230769231,Random Forest
0.4891304347826087,0.4423076923076923,Random Forest
0.5,0.46153846153846156,Random Forest
0.5,0.4807692307692308,Random Forest
0.5217391304347826,0.4807692307692308,Random Forest
0.5217391304347826,0.5192307692307693,Random Forest
0.5652173913043478,0.5192307692307693,Random Forest
0.5652173913043478,0.5384615384615384,Random Forest
0.5978260869565217,0.5384615384615384,Random Forest
0.5978260869565217,0.5576923076923077,Random Forest
0.6086956521739131,0.5769230769230769,Random Forest
0.6086956521739131,0.5961538461538461,Random Forest
0.6195652173913043,0.5961538461538461,Random Forest
0.6195652173913043,0.6346153846153846,Random Forest
0.6304347826086957,0.6538461538461539,Random Forest
0.6847826086956522,0.6538461538461539,Random Forest
0.6847826086956522,0.75,Random Forest
0.7282608695652174,0.75,Random Forest
0.7282608695652174,0.7692307692307693,Random Forest
0.7282608695652174,0.8076923076923077,Random Forest
0.7282608695652174,0.8461538461538461,Random Forest
0.75,0.8461538461538461,Random Forest
0.75,0.8846153846153846,Random Forest
0.7717391304347826,0.8846153846153846,Random Forest
0.7717391304347826,0.9038461538461539,Random Forest
0.7934782608695652,0.9038461538461539,Random Forest
0.8152173913043478,0.9038461538461539,Random Forest
0.8369565217391305,0.9038461538461539,Random Forest
0.8369565217391305,0.9230769230769231,Random Forest
0.8586956521739131,0.9230769230769231,Random Forest
0.8695652173913043,0.9423076923076923,Random Forest
0.8913043478260869,0.9423076923076923,Random Forest
0.8913043478260869,0.9615384615384616,Random Forest
0.9021739130434783,0.9615384615384616,Random Forest
0.9130434782608695,0.9807692307692307,Random Forest
0.967391304347826,0.9807692307692307,Random Forest
0.9891304347826086,0.9807692307692307,Random Forest
1.0,1.0,Random Forest
0.0,0.0,XGBoost
0.0,0.019230769230769232,XGBoost
0.0,0.07692307692307693,XGBoost
0.05434782608695652,0.07692307692307693,XGBoost
0.05434782608695652,0.09615384615384616,XGBoost
0.06521739130434782,0.09615384615384616,XGBoost
0.06521739130434782,0.1346153846153846,XGBoost
0.08695652173913043,0.1346153846153846,XGBoost
0.10869565217391304,0.1346153846153846,XGBoost
0.11956521739130435,0.1346153846153846,XGBoost
0.11956521739130435,0.17307692307692307,XGBoost
0.13043478260869565,0.19230769230769232,XGBoost
0.16304347826086957,0.19230769230769232,XGBoost
0.16304347826086957,0.21153846153846154,XGBoost
0.18478260869565216,0.21153846153846154,XGBoost
0.18478260869565216,0.23076923076923078,XGBoost
0.1956521739130435,0.23076923076923078,XGBoost
0.1956521739130435,0.25,XGBoost
0.21739130434782608,0.25,XGBoost
0.21739130434782608,0.2692307692307692,XGBoost
0.2608695652173913,0.2692307692307692,XGBoost
0.2826086956521739,0.2692307692307692,XGBoost
0.31521739130434784,0.2692307692307692,XGBoost
0.31521739130434784,0.28846153846153844,XGBoost
0.32608695652173914,0.28846153846153844,XGBoost
0.32608695652173914,0.3269230769230769,XGBoost
0.3695652173913043,0.3269230769230769,XGBoost
0.3695652173913043,0.36538461538461536,XGBoost
0.391304347826087,0.36538461538461536,XGBoost
0.391304347826087,0.38461538461538464,XGBoost
0.40217391304347827,0.38461538461538464,XGBoost
0.40217391304347827,0.40384615384615385,XGBoost
0.43478260869565216,0.40384615384615385,XGBoost
0.43478260869565216,0.4423076923076923,XGBoost
0.45652173913043476,0.4423076923076923,XGBoost
0.45652173913043476,0.4807692307692308,XGBoost
0.5,0.4807692307692308,XGBoost
0.5,0.5,XGBoost
0.5108695652173914,0.5,XGBoost
0.5108695652173914,0.5192307692307693,XGBoost
0.5217391304347826,0.5192307692307693,XGBoost
0.532608695652174,0.5384615384615384,XGBoost
0.5434782608695652,0.5384615384615384,XGBoost
0.5543478260869565,0.5576923076923077,XGBoost
0.5543478260869565,0.5769230769230769,XGBoost
0.6086956521739131,0.5769230769230769,XGBoost
0.6086956521739131,0.6153846153846154,XGBoost
0.6630434782608695,0.6153846153846154,XGBoost
0.6630434782608695,0.6346153846153846,XGBoost
0.6630434782608695,0.6730769230769231,XGBoost
0.6739130434782609,0.6730769230769231,XGBoost
0.6739130434782609,0.6923076923076923,XGBoost
0.6847826086956522,0.6923076923076923,XGBoost
0.6847826086956522,0.7307692307692307,XGBoost
0.6956521739130435,0.7307692307692307,XGBoost
0.6956521739130435,0.75,XGBoost
0.7065217391304348,0.75,XGBoost
0.717391304347826,0.7692307692307693,XGBoost
0.7282608695652174,0.7692307692307693,XGBoost
0.7282608695652174,0.8076923076923077,XGBoost
0.75,0.8076923076923077,XGBoost
0.75,0.8269230769230769,XGBoost
0.7608695652173914,0.8269230769230769,XGBoost
0.7608695652173914,0.8461538461538461,XGBoost
0.7934782608695652,0.8461538461538461,XGBoost
0.7934782608695652,0.8653846153846154,XGBoost
0.8260869565217391,0.8846153846153846,XGBoost
0.8369565217391305,0.9038461538461539,XGBoost
0.8586956521739131,0.9038461538461539,XGBoost
0.8913043478260869,0.9230769230769231,XGBoost
0.9021739130434783,0.9230769230769231,XGBoost
