Recall,Precision,Model
0.40384615384615385,0.42857142857142855,Elastic Net
0.40384615384615385,0.4375,Elastic Net
0.40384615384615385,0.44680851063829785,Elastic Net
0.38461538461538464,0.43478260869565216,Elastic Net
0.38461538461538464,0.4444444444444444,Elastic Net
0.36538461538461536,0.4318181818181818,Elastic Net
0.34615384615384615,0.4186046511627907,Elastic Net
0.3269230769230769,0.40476190476190477,Elastic Net
0.3269230769230769,0.4146341463414634,Elastic Net
0.3269230769230769,0.425,Elastic Net
0.3269230769230769,0.4358974358974359,Elastic Net
0.3269230769230769,0.4473684210526316,Elastic Net
0.3269230769230769,0.4594594594594595,Elastic Net
0.3076923076923077,0.4444444444444444,Elastic Net
0.3076923076923077,0.45714285714285713,Elastic Net
0.28846153846153844,0.4411764705882353,Elastic Net
0.28846153846153844,0.45454545454545453,Elastic Net
0.28846153846153844,0.46875,Elastic Net
0.28846153846153844,0.4838709677419355,Elastic Net
0.2692307692307692,0.4666666666666667,Elastic Net
0.25,0.4482758620689655,Elastic Net
0.23076923076923078,0.42857142857142855,Elastic Net
0.23076923076923078,0.4444444444444444,Elastic Net
0.21153846153846154,0.4230769230769231,Elastic Net
0.21153846153846154,0.44,Elastic Net
0.21153846153846154,0.4583333333333333,Elastic Net
0.21153846153846154,0.4782608695652174,Elastic Net
0.21153846153846154,0.5,Elastic Net
0.21153846153846154,0.5238095238095238,Elastic Net
0.19230769230769232,0.5,Elastic Net
0.19230769230769232,0.5263157894736842,Elastic Net
0.17307692307692307,0.5,Elastic Net
0.17307692307692307,0.5294117647058824,Elastic Net
0.17307692307692307,0.5625,Elastic Net
0.17307692307692307,0.6,Elastic Net
0.17307692307692307,0.6428571428571429,Elastic Net
0.17307692307692307,0.6923076923076923,Elastic Net
0.17307692307692307,0.75,Elastic Net
0.15384615384615385,0.7272727272727273,Elastic Net
0.15384615384615385,0.8,Elastic Net
0.1346153846153846,0.7777777777777778,Elastic Net
0.11538461538461539,0.75,Elastic Net
0.09615384615384616,0.7142857142857143,Elastic Net
0.07692307692307693,0.6666666666666666,Elastic Net
0.057692307692307696,0.6,Elastic Net
0.057692307692307696,0.75,Elastic Net
0.057692307692307696,1.0,Elastic Net
0.038461538461538464,1.0,Elastic Net
0.019230769230769232,1.0,Elastic Net
0.0,1.0,Elastic Net
1.0,0.3611111111111111,SVM
0.9807692307692307,0.35664335664335667,SVM
0.9615384615384616,0.352112676056338,SVM
0.9615384615384616,0.3546099290780142,SVM
0.9615384615384616,0.35714285714285715,SVM
0.9615384615384616,0.3597122302158273,SVM
0.9615384615384616,0.36231884057971014,SVM
0.9423076923076923,0.35766423357664234,SVM
0.9423076923076923,0.3602941176470588,SVM
0.9423076923076923,0.362962962962963,SVM
0.9423076923076923,0.3656716417910448,SVM
0.9230769230769231,0.3609022556390977,SVM
0.9230769230769231,0.36363636363636365,SVM
0.9038461538461539,0.35877862595419846,SVM
0.9038461538461539,0.36153846153846153,SVM
0.9038461538461539,0.3643410852713178,SVM
0.9038461538461539,0.3671875,SVM
0.9038461538461539,0.3700787401574803,SVM
0.9038461538461539,0.373015873015873,SVM
0.9038461538461539,0.376,SVM
0.9038461538461539,0.3790322580645161,SVM
0.8846153846153846,0.37398373983739835,SVM
0.8846153846153846,0.3770491803278688,SVM
0.8846153846153846,0.38016528925619836,SVM
0.8653846153846154,0.375,SVM
0.8653846153846154,0.37815126050420167,SVM
0.8653846153846154,0.3813559322033898,SVM
0.8653846153846154,0.38461538461538464,SVM
0.8461538461538461,0.3793103448275862,SVM
0.8461538461538461,0.3826086956521739,SVM
0.8269230769230769,0.37719298245614036,SVM
0.8076923076923077,0.37168141592920356,SVM
0.8076923076923077,0.375,SVM
0.7884615384615384,0.36936936936936937,SVM
0.7692307692307693,0.36363636363636365,SVM
0.75,0.3577981651376147,SVM
0.7307692307692307,0.35185185185185186,SVM
0.7307692307692307,0.35514018691588783,SVM
0.7307692307692307,0.3584905660377358,SVM
0.7307692307692307,0.3619047619047619,SVM
0.7307692307692307,0.36538461538461536,SVM
0.7307692307692307,0.36893203883495146,SVM
0.7115384615384616,0.3627450980392157,SVM
0.7115384615384616,0.36633663366336633,SVM
0.7115384615384616,0.37,SVM
0.6923076923076923,0.36363636363636365,SVM
0.6923076923076923,0.3673469387755102,SVM
0.6923076923076923,0.3711340206185567,SVM
0.6730769230769231,0.3645833333333333,SVM
0.6538461538461539,0.35789473684210527,SVM
0.6538461538461539,0.3617021276595745,SVM
0.6538461538461539,0.3655913978494624,SVM
0.6538461538461539,0.3695652173913043,SVM
0.6538461538461539,0.37362637362637363,SVM
0.6538461538461539,0.37777777777777777,SVM
0.6346153846153846,0.3707865168539326,SVM
0.6346153846153846,0.375,SVM
0.6153846153846154,0.367816091954023,SVM
0.6153846153846154,0.37209302325581395,SVM
0.5961538461538461,0.36470588235294116,SVM
0.5961538461538461,0.36904761904761907,SVM
0.5961538461538461,0.37349397590361444,SVM
0.5961538461538461,0.3780487804878049,SVM
0.5961538461538461,0.38271604938271603,SVM
0.5961538461538461,0.3875,SVM
0.5961538461538461,0.3924050632911392,SVM
0.5961538461538461,0.3974358974358974,SVM
0.5961538461538461,0.4025974025974026,SVM
0.5961538461538461,0.40789473684210525,SVM
0.5961538461538461,0.41333333333333333,SVM
0.5961538461538461,0.4189189189189189,SVM
0.5961538461538461,0.4246575342465753,SVM
0.5769230769230769,0.4166666666666667,SVM
0.5576923076923077,0.4084507042253521,SVM
0.5384615384615384,0.4,SVM
0.5384615384615384,0.4057971014492754,SVM
0.5384615384615384,0.4117647058823529,SVM
